Loan_ID,Channel,Seller,Interest_Rate,UPB,Loan_Term,Origination_Date,First_Payment_Date,LTV,CLTV,Num_Borrowers,DTI,Borrower_FICO,First_Time_Buyer,Loan_Purpose,Dwelling_Type,Unit_Count,Occupancy,State,Zip,Insurance%,Product,Mortgage_Insurance_Type,Relocation_Indicator,Period,Current_IR,Current_UPB,Age,Mod_Ind,Zero_Bal_Cd,FICO_bins,Term_bins,Current_Status,Origin_Month,Origin_Year
534233429855,R,OTHER,5.375,80000,180,02/2003,04/2003,38,38.0,2.0,35.0,672.0,N,R,SF,1,P,OH,442,0.0,FRM,0.0,N,201301,5.375,35520.07,118,N,Prepaid,660-700,<=15 Years,Prepaid,04,2003
534341337087,R,OTHER,5.0,180000,180,09/2003,11/2003,41,48.0,2.0,15.0,782.0,N,C,PU,1,P,VA,201,0.0,FRM,0.0,N,200909,5.0,125048.46,71,N,Prepaid,780+,<=15 Years,Prepaid,11,2003
534823450302,C,"JPMORGAN CHASE BANK, NA",5.75,150000,360,05/2003,07/2003,87,87.0,1.0,34.0,656.0,N,R,SF,1,P,VA,231,25.0,FRM,1.0,N,200903,5.75,139097.25,69,N,Prepaid,620-660,<= 30 Years,Prepaid,07,2003
534863543880,R,OTHER,4.5,65000,120,09/2003,11/2003,44,44.0,1.0,20.0,729.0,N,R,SF,1,P,FL,337,0.0,FRM,0.0,N,201303,4.5,4580.69,113,N,Prepaid,700-740,<=15 Years,Prepaid,11,2003
535088299899,R,OTHER,4.625,175000,178,06/2003,08/2003,36,50.0,2.0,42.0,798.0,N,C,SF,1,P,CA,927,0.0,FRM,0.0,N,201305,4.625,73699.23,118,N,Prepaid,780+,<=15 Years,Prepaid,08,2003
535168001715,C,"CITIMORTGAGE, INC.",5.625,312000,360,04/2003,06/2003,80,80.0,2.0,32.0,719.0,N,C,PU,1,P,VA,225,0.0,FRM,0.0,N,200501,5.625,312000.0,20,N,Prepaid,700-740,<= 30 Years,Prepaid,06,2003
535416737804,R,OTHER,6.25,75000,240,11/2002,01/2003,79,79.0,1.0,32.0,769.0,N,R,SF,1,P,TN,379,0.0,FRM,0.0,N,200905,6.25,57509.36,77,N,Prepaid,740-780,<= 30 Years,Prepaid,01,2003
535571353302,R,OTHER,6.0,112000,360,01/2003,03/2003,84,84.0,2.0,22.0,773.0,N,R,PU,1,P,NC,276,12.0,FRM,1.0,N,201906,6.0,71094.32,196,N,Current,740-780,<= 30 Years,Current,03,2003
535793230503,R,OTHER,5.375,150000,180,01/2003,03/2003,64,64.0,2.0,31.0,765.0,N,C,SF,1,P,OH,441,0.0,FRM,0.0,N,200701,5.375,122289.02,47,N,Prepaid,740-780,<=15 Years,Prepaid,03,2003
535966295572,R,OTHER,6.0,182000,360,01/2003,03/2003,90,90.0,2.0,23.0,770.0,N,R,PU,1,P,NC,275,25.0,FRM,1.0,N,201001,6.0,156576.26,83,N,Prepaid,740-780,<= 30 Years,Prepaid,03,2003
536057819617,R,OTHER,6.25,204000,360,12/2002,02/2003,95,95.0,2.0,32.0,675.0,N,R,SF,1,P,CA,956,25.0,FRM,1.0,N,200507,6.25,198200.21,30,N,Prepaid,660-700,<= 30 Years,Prepaid,02,2003
536323677005,R,OTHER,5.625,27000,180,11/2002,01/2003,27,27.0,1.0,38.0,797.0,N,R,CO,1,P,MN,551,0.0,FRM,0.0,N,201404,5.625,9003.83,136,N,Prepaid,780+,<=15 Years,Prepaid,01,2003
536544417871,R,OTHER,4.375,73000,180,10/2003,12/2003,14,28.0,2.0,12.0,784.0,N,C,SF,1,P,CA,908,0.0,FRM,0.0,N,201010,4.375,45253.58,83,N,Prepaid,780+,<=15 Years,Prepaid,12,2003
536559525842,R,OTHER,5.375,33000,180,12/2002,03/2003,42,42.0,1.0,38.0,765.0,N,C,SF,1,P,OH,441,0.0,FRM,0.0,N,200605,5.375,27885.46,39,N,Prepaid,740-780,<=15 Years,Prepaid,03,2003
537027838664,B,BISHOPS GATE RESIDENTIAL MORTGAGE TRUST,5.5,151000,360,07/2003,08/2003,97,97.0,2.0,24.0,655.0,N,P,SF,1,P,TX,750,35.0,FRM,1.0,N,200605,5.5,144932.52,34,N,Prepaid,620-660,<= 30 Years,Prepaid,08,2003
537098182049,R,"CITIMORTGAGE, INC.",5.875,205000,360,08/2003,10/2003,68,68.0,2.0,35.0,797.0,N,R,SF,1,P,FL,325,0.0,FRM,0.0,N,201008,5.875,183080.93,83,N,Prepaid,780+,<= 30 Years,Prepaid,10,2003
537163247006,R,OTHER,6.0,230000,351,11/2002,01/2003,80,80.0,2.0,30.0,793.0,N,P,CO,1,S,SC,295,0.0,FRM,0.0,N,201102,6.0,199264.38,98,N,Repurchase,780+,<= 30 Years,Underperforming,01,2003
537189809639,R,OTHER,4.875,103000,180,10/2003,12/2003,73,73.0,1.0,39.0,719.0,N,R,PU,1,P,MD,207,0.0,FRM,0.0,N,201811,4.875,761.17,180,N,Prepaid,700-740,<=15 Years,Prepaid,12,2003
537221053984,R,OTHER,6.0,110000,360,01/2003,04/2003,47,48.0,1.0,27.0,782.0,N,C,SF,1,P,CA,952,0.0,FRM,0.0,N,201305,6.0,91814.63,122,N,Prepaid,780+,<= 30 Years,Prepaid,04,2003
537778473804,R,OTHER,4.875,67000,180,09/2003,11/2003,37,37.0,2.0,9.0,799.0,N,C,PU,1,P,MD,206,0.0,FRM,0.0,N,200506,4.875,62007.38,20,N,Prepaid,780+,<=15 Years,Prepaid,11,2003
537962481951,R,"JPMORGAN CHASE BANK, NA",5.25,140000,360,02/2003,04/2003,95,95.0,2.0,19.0,724.0,N,P,SF,1,P,ID,834,30.0,FRM,1.0,Y,200410,5.25,140000.0,19,N,Prepaid,700-740,<= 30 Years,Prepaid,04,2003
538019661150,R,OTHER,5.5,130000,180,12/2002,02/2003,30,30.0,2.0,7.0,791.0,N,R,SF,1,P,MA,18,0.0,FRM,0.0,N,201302,5.5,2430.57,121,N,Prepaid,780+,<=15 Years,Prepaid,02,2003
538136180345,R,OTHER,5.875,80000,180,12/2002,02/2003,32,32.0,2.0,32.0,793.0,N,C,SF,1,P,NH,30,0.0,FRM,0.0,N,201107,5.875,43786.99,102,N,Prepaid,780+,<=15 Years,Prepaid,02,2003
538388457225,R,OTHER,4.875,54000,180,08/2003,10/2003,51,51.0,2.0,16.0,810.0,N,R,SF,1,P,PA,172,0.0,FRM,0.0,N,201504,4.875,16171.46,139,N,Prepaid,780+,<=15 Years,Prepaid,10,2003
538477018550,R,OTHER,4.625,178000,180,02/2003,04/2003,47,47.0,2.0,33.0,790.0,N,R,SF,1,P,MA,18,0.0,FRM,0.0,N,200807,4.625,127807.41,64,N,Prepaid,780+,<=15 Years,Prepaid,04,2003
538488882244,R,OTHER,5.375,126000,180,02/2003,04/2003,59,59.0,2.0,11.0,772.0,N,R,SF,1,P,OH,440,0.0,FRM,0.0,N,201412,5.375,2495.26,141,N,Prepaid,740-780,<=15 Years,Prepaid,04,2003
538604122169,R,"JPMORGAN CHASE BANK, NA",6.8,160000,360,08/2003,10/2003,82,82.0,1.0,40.0,801.0,Y,P,SF,1,P,WA,981,12.0,FRM,1.0,N,200508,6.8,156813.43,23,N,Prepaid,780+,<= 30 Years,Prepaid,10,2003
538725382393,R,OTHER,4.875,93000,180,05/2003,08/2003,63,63.0,2.0,25.0,743.0,N,R,SF,1,P,CO,801,0.0,FRM,0.0,N,201203,4.875,828.33,104,N,Prepaid,740-780,<=15 Years,Prepaid,08,2003
538839580906,R,OTHER,6.0,177000,360,02/2003,05/2003,75,75.0,2.0,28.0,753.0,N,C,SF,1,P,NH,31,0.0,FRM,0.0,N,200509,6.0,171506.74,29,N,Prepaid,740-780,<= 30 Years,Prepaid,05,2003
538903776570,R,OTHER,5.875,104000,360,01/2003,03/2003,75,75.0,1.0,28.0,795.0,N,R,CO,1,P,HI,967,0.0,FRM,0.0,N,200412,5.875,104000.0,22,N,Prepaid,780+,<= 30 Years,Prepaid,03,2003
539131140056,R,OTHER,6.25,195000,360,09/2003,12/2003,48,48.0,2.0,33.0,786.0,N,C,SF,1,P,CA,915,0.0,FRM,0.0,N,200610,6.25,188137.25,35,N,Prepaid,780+,<= 30 Years,Prepaid,12,2003
539498571518,R,OTHER,5.5,330000,360,08/2003,10/2003,58,63.0,2.0,42.0,773.0,N,R,SF,1,P,CA,945,0.0,FRM,0.0,N,201010,5.5,293003.17,85,N,Prepaid,740-780,<= 30 Years,Prepaid,10,2003
539649839207,R,OTHER,4.875,80000,180,08/2003,10/2003,48,48.0,2.0,30.0,748.0,N,R,SF,1,P,PA,172,0.0,FRM,0.0,N,201101,4.875,48474.31,88,N,Prepaid,740-780,<=15 Years,Prepaid,10,2003
540008366993,R,OTHER,5.5,111000,360,09/2003,11/2003,38,38.0,2.0,37.0,761.0,N,R,SF,1,P,TX,787,0.0,FRM,0.0,N,201906,5.5,55677.27,188,N,Current,740-780,<= 30 Years,Current,11,2003
540717710313,R,OTHER,4.75,155000,180,07/2003,09/2003,60,60.0,2.0,30.0,750.0,N,C,SF,1,P,PA,172,0.0,FRM,0.0,N,201202,4.75,81618.21,102,N,Prepaid,740-780,<=15 Years,Prepaid,09,2003
540776680662,R,OTHER,5.5,246000,360,10/2003,11/2003,89,89.0,2.0,39.0,756.0,N,P,SF,1,P,OH,442,30.0,FRM,1.0,N,200709,5.5,230313.8,47,N,Prepaid,740-780,<= 30 Years,Prepaid,11,2003
540976908123,R,OTHER,5.5,56000,180,05/2003,08/2003,42,42.0,2.0,20.0,756.0,N,R,SF,1,P,RI,28,0.0,FRM,0.0,N,200806,5.5,20384.01,59,N,Prepaid,740-780,<=15 Years,Prepaid,08,2003
541006642137,R,SUNTRUST MORTGAGE INC.,5.125,103000,173,07/2003,09/2003,80,80.0,2.0,9.0,765.0,N,P,PU,1,I,FL,335,0.0,FRM,0.0,N,200810,5.125,74587.76,62,N,Prepaid,740-780,<=15 Years,Prepaid,09,2003
541256783428,R,OTHER,6.25,63000,360,12/2002,02/2003,38,38.0,1.0,43.0,801.0,N,C,SF,1,P,CO,802,0.0,FRM,0.0,N,201906,4.0,48083.71,197,Y,Current,780+,<= 30 Years,Current,02,2003
541317888046,R,OTHER,6.0,70000,360,10/2003,12/2003,90,90.0,1.0,42.0,712.0,N,P,CO,1,P,CO,802,17.0,FRM,1.0,N,200707,6.0,66428.03,44,N,Prepaid,700-740,<= 30 Years,Prepaid,12,2003
541510359498,R,OTHER,5.375,320000,360,06/2003,08/2003,52,52.0,2.0,18.0,795.0,N,C,SF,1,P,PR,9,0.0,FRM,0.0,N,201102,5.375,280361.36,91,N,Prepaid,780+,<= 30 Years,Prepaid,08,2003
541532834066,C,"BANK OF AMERICA, N.A.",5.875,77000,360,10/2003,12/2003,64,64.0,2.0,17.0,713.0,N,R,MH,1,P,ID,832,0.0,FRM,0.0,N,201107,5.875,67941.42,92,N,Prepaid,700-740,<= 30 Years,Prepaid,12,2003
541676244213,R,OTHER,5.25,181000,360,06/2003,08/2003,85,85.0,1.0,46.0,642.0,Y,P,SF,1,P,CA,958,12.0,FRM,1.0,N,201906,4.625,161272.93,191,Y,Current,620-660,<= 30 Years,Current,08,2003
542068689511,R,OTHER,5.125,75000,180,04/2003,07/2003,35,35.0,2.0,18.0,797.0,N,R,SF,1,P,MA,25,0.0,FRM,0.0,N,201005,5.125,37719.04,83,N,Prepaid,780+,<=15 Years,Prepaid,07,2003
542167133946,R,OTHER,5.5,300000,360,06/2003,08/2003,42,42.0,2.0,55.0,759.0,N,C,SF,1,P,PR,9,0.0,FRM,0.0,N,201906,5.5,198717.46,191,N,Current,740-780,<= 30 Years,Current,08,2003
542395773634,R,OTHER,5.25,160000,180,10/2003,12/2003,40,40.0,2.0,31.0,729.0,N,C,SF,1,P,MA,18,0.0,FRM,0.0,N,201810,5.25,2556.81,179,N,Prepaid,700-740,<=15 Years,Prepaid,12,2003
542429172674,R,OTHER,5.25,110000,338,06/2003,08/2003,47,47.0,2.0,20.0,786.0,N,C,SF,1,P,CA,928,0.0,FRM,0.0,N,201906,5.25,66999.74,191,N,Current,780+,<= 30 Years,Current,08,2003
542654885948,C,"BANK OF AMERICA, N.A.",4.625,146000,180,08/2003,10/2003,63,63.0,2.0,35.0,762.0,N,C,SF,1,P,MD,206,0.0,FRM,0.0,N,200501,4.625,146000.0,16,N,Prepaid,740-780,<=15 Years,Prepaid,10,2003
542669015368,R,OTHER,5.375,50000,180,12/2002,03/2003,27,27.0,2.0,13.0,765.0,N,C,SF,1,P,RI,28,0.0,FRM,0.0,N,201306,5.375,7500.0,124,N,Prepaid,740-780,<=15 Years,Prepaid,03,2003
543085511504,R,OTHER,5.375,103000,360,08/2003,10/2003,62,62.0,1.0,30.0,794.0,N,C,SF,1,P,PR,7,0.0,FRM,0.0,N,201906,5.375,68520.04,189,N,Current,780+,<= 30 Years,Current,10,2003
543143737942,R,OTHER,6.625,103000,360,05/2003,07/2003,80,80.0,2.0,38.0,742.0,Y,P,SF,1,P,OH,441,0.0,FRM,0.0,N,200510,6.625,100298.14,28,N,Prepaid,740-780,<= 30 Years,Prepaid,07,2003
543227499483,R,OTHER,6.125,176000,360,12/2002,02/2003,75,75.0,2.0,42.0,653.0,N,C,SF,1,P,CA,913,0.0,FRM,0.0,N,200605,6.125,168874.47,40,N,Prepaid,620-660,<= 30 Years,Prepaid,02,2003
543633366260,R,OTHER,5.25,103000,360,08/2003,10/2003,86,86.0,1.0,62.0,705.0,N,R,SF,1,P,TX,787,17.0,FRM,1.0,N,201409,5.25,81764.7,132,N,Prepaid,700-740,<= 30 Years,Prepaid,10,2003
543710780584,C,"CITIMORTGAGE, INC.",5.625,202000,360,04/2003,06/2003,76,76.0,2.0,46.0,690.0,N,R,SF,1,P,OR,970,0.0,FRM,0.0,N,200904,5.625,156395.13,71,N,Prepaid,660-700,<= 30 Years,Prepaid,06,2003
543904601053,R,OTHER,6.0,103000,360,11/2002,01/2003,43,49.0,2.0,43.0,748.0,N,C,SF,1,P,PA,190,0.0,FRM,0.0,N,201411,6.0,81773.89,143,N,Prepaid,740-780,<= 30 Years,Prepaid,01,2003
544004963233,R,OTHER,4.9,65000,154,06/2003,08/2003,23,23.0,2.0,14.0,791.0,N,C,SF,1,P,OH,430,0.0,FRM,0.0,N,200904,4.9,9059.48,69,N,Prepaid,780+,<=15 Years,Prepaid,08,2003
544590870753,R,OTHER,4.375,200000,180,09/2003,11/2003,39,39.0,2.0,25.0,780.0,N,C,SF,1,P,CA,928,0.0,FRM,0.0,N,201108,4.375,109797.91,94,N,Prepaid,740-780,<=15 Years,Prepaid,11,2003
544849196316,R,"CITIMORTGAGE, INC.",5.625,53000,180,10/2003,12/2003,28,28.0,1.0,17.0,731.0,N,R,PU,1,P,MO,641,0.0,FRM,0.0,N,200903,5.625,20190.51,64,N,Prepaid,700-740,<=15 Years,Prepaid,12,2003
545177289832,R,OTHER,6.0,148000,360,02/2003,04/2003,60,60.0,2.0,55.0,793.0,N,C,SF,1,P,NH,32,0.0,FRM,0.0,N,200904,6.0,132034.75,73,N,Prepaid,780+,<= 30 Years,Prepaid,04,2003
545295432454,R,"JPMORGAN CHASE BANK, NA",5.25,222000,360,09/2003,11/2003,85,92.0,2.0,52.0,777.0,N,R,SF,1,P,CO,801,12.0,FRM,1.0,N,201210,5.25,187347.58,108,N,Prepaid,740-780,<= 30 Years,Prepaid,11,2003
545496853544,R,OTHER,5.5,90000,180,11/2002,01/2003,75,75.0,2.0,25.0,736.0,N,C,SF,1,P,MN,563,0.0,FRM,0.0,N,201406,5.5,21626.86,138,N,Prepaid,700-740,<=15 Years,Prepaid,01,2003
545551804757,R,OTHER,4.99,125000,120,03/2003,05/2003,41,41.0,2.0,56.0,579.0,N,C,SF,1,P,MA,19,0.0,FRM,0.0,N,200703,4.99,84221.85,47,N,Prepaid,0-620,<=15 Years,Prepaid,05,2003
545741651706,R,OTHER,5.25,134000,180,02/2003,04/2003,47,47.0,2.0,22.0,774.0,N,C,SF,1,P,FL,342,0.0,FRM,0.0,N,200607,5.25,113171.98,40,N,Prepaid,740-780,<=15 Years,Prepaid,04,2003
545907579756,R,OTHER,6.25,332000,360,09/2003,11/2003,80,80.0,2.0,35.0,805.0,N,P,SF,1,P,IL,600,0.0,FRM,0.0,N,200508,6.25,325419.97,22,N,Prepaid,780+,<= 30 Years,Prepaid,11,2003
546040013352,R,OTHER,5.25,93000,180,08/2003,10/2003,60,60.0,1.0,28.0,782.0,N,C,SF,1,P,OH,440,0.0,FRM,0.0,N,201007,5.25,33902.84,82,N,Prepaid,780+,<=15 Years,Prepaid,10,2003
546150221276,R,OTHER,5.625,160000,360,09/2003,11/2003,68,68.0,2.0,42.0,622.0,N,P,SF,1,P,NY,130,0.0,FRM,0.0,N,201212,5.625,131732.1,110,N,Prepaid,620-660,<= 30 Years,Prepaid,11,2003
546481904926,R,OTHER,6.0,100000,360,03/2003,05/2003,67,67.0,1.0,30.0,793.0,N,R,PU,1,P,NC,275,0.0,FRM,0.0,N,200803,6.0,66431.62,59,N,Prepaid,780+,<= 30 Years,Prepaid,05,2003
546659327360,R,OTHER,5.375,129000,180,02/2003,04/2003,52,52.0,2.0,39.0,635.0,N,R,SF,1,P,NH,30,0.0,FRM,0.0,N,201109,5.375,69375.2,102,N,Prepaid,620-660,<=15 Years,Prepaid,04,2003
546927235357,R,OTHER,5.375,158000,360,09/2003,11/2003,35,71.0,2.0,51.0,789.0,N,R,SF,1,P,NJ,79,0.0,FRM,0.0,N,201906,5.375,104683.1,188,N,Current,780+,<= 30 Years,Current,11,2003
546954267791,R,OTHER,6.0,150000,360,12/2002,02/2003,62,63.0,2.0,20.0,745.0,N,C,SF,1,P,CA,953,0.0,FRM,0.0,N,201210,6.0,126601.25,117,N,Prepaid,740-780,<= 30 Years,Prepaid,02,2003
547078848805,R,OTHER,5.0,176000,120,04/2003,06/2003,66,66.0,1.0,43.0,702.0,N,R,PU,1,P,NY,113,0.0,FRM,0.0,N,200908,5.0,4825.46,75,N,Prepaid,700-740,<=15 Years,Prepaid,06,2003
547101326716,B,OTHER,5.375,77000,180,07/2003,09/2003,90,90.0,1.0,13.0,584.0,N,C,SF,1,P,MO,651,25.0,FRM,1.0,N,200507,5.375,71898.37,23,N,Repurchase,0-620,<=15 Years,Underperforming,09,2003
547362801742,R,OTHER,5.875,54000,360,04/2003,06/2003,35,35.0,2.0,29.0,792.0,N,R,SF,1,P,MI,481,0.0,FRM,0.0,N,200904,5.875,45081.72,71,N,Prepaid,780+,<= 30 Years,Prepaid,06,2003
547469987135,R,OTHER,5.375,80000,180,01/2003,04/2003,41,41.0,2.0,12.0,802.0,N,R,SF,1,P,OH,442,0.0,FRM,0.0,N,201205,5.375,622.01,110,N,Prepaid,780+,<=15 Years,Prepaid,04,2003
547778349734,R,OTHER,5.125,278000,240,08/2003,10/2003,62,62.0,2.0,30.0,679.0,N,C,SF,1,P,CA,928,0.0,FRM,0.0,N,201210,5.125,186898.04,109,N,Prepaid,660-700,<= 30 Years,Prepaid,10,2003
547986238040,C,"WELLS FARGO BANK, N.A.",5.375,60000,180,10/2003,12/2003,29,29.0,2.0,14.0,769.0,N,P,SF,1,P,KY,427,0.0,FRM,0.0,N,200711,5.375,1013.43,48,N,Prepaid,740-780,<=15 Years,Prepaid,12,2003
548087798891,R,OTHER,5.375,57000,120,02/2003,04/2003,34,34.0,1.0,30.0,805.0,N,R,SF,1,P,RI,29,0.0,FRM,0.0,N,201001,5.375,21440.63,82,N,Prepaid,780+,<=15 Years,Prepaid,04,2003
548341958761,R,OTHER,5.25,73000,180,03/2003,05/2003,45,45.0,1.0,32.0,804.0,N,C,SF,1,P,MN,551,0.0,FRM,0.0,N,201102,5.25,40792.05,94,N,Prepaid,780+,<=15 Years,Prepaid,05,2003
548507089769,R,OTHER,5.5,65000,180,05/2003,07/2003,38,38.0,1.0,58.0,708.0,N,C,SF,1,P,MA,15,0.0,FRM,0.0,N,200504,5.5,59871.85,22,N,Prepaid,700-740,<=15 Years,Prepaid,07,2003
548761391204,R,OTHER,4.75,134000,171,05/2003,07/2003,52,52.0,2.0,60.0,765.0,N,C,SF,1,P,CA,927,0.0,FRM,0.0,N,201503,4.75,1643.36,141,N,Prepaid,740-780,<=15 Years,Prepaid,07,2003
549009635122,R,OTHER,5.25,125000,180,05/2003,07/2003,46,46.0,1.0,40.0,739.0,N,C,SF,3,I,MA,27,0.0,FRM,0.0,N,201806,5.25,568.66,180,N,Prepaid,700-740,<=15 Years,Prepaid,07,2003
549165648550,R,OTHER,5.625,187000,240,10/2003,12/2003,75,75.0,1.0,46.0,677.0,N,R,PU,1,P,OR,972,0.0,FRM,0.0,N,200708,5.625,166381.62,45,N,Prepaid,660-700,<= 30 Years,Prepaid,12,2003
549352701865,R,OTHER,4.125,88000,120,09/2003,11/2003,65,65.0,2.0,37.0,789.0,N,C,SF,1,P,FL,337,0.0,FRM,0.0,N,201105,4.125,25562.47,91,N,Prepaid,780+,<=15 Years,Prepaid,11,2003
549553036535,R,OTHER,4.9,77000,180,09/2003,11/2003,43,43.0,1.0,32.0,750.0,N,R,SF,1,P,OH,440,0.0,FRM,0.0,N,201302,4.9,23887.58,112,N,Prepaid,740-780,<=15 Years,Prepaid,11,2003
549671078734,R,OTHER,5.25,118000,120,12/2002,02/2003,44,44.0,2.0,36.0,724.0,N,R,SF,1,P,RI,29,0.0,FRM,0.0,N,201010,5.25,28417.43,93,N,Prepaid,700-740,<=15 Years,Prepaid,02,2003
549975085974,R,OTHER,5.45,137000,180,09/2003,11/2003,80,80.0,2.0,30.0,796.0,Y,P,SF,1,P,OH,431,0.0,FRM,0.0,N,201401,5.45,18396.87,123,N,Prepaid,780+,<=15 Years,Prepaid,11,2003
550237820661,R,OTHER,4.5,65000,180,08/2003,10/2003,25,25.0,2.0,11.0,781.0,N,C,SF,1,P,WA,982,0.0,FRM,0.0,N,200705,4.5,23935.54,44,N,Prepaid,780+,<=15 Years,Prepaid,10,2003
550262006491,R,OTHER,5.0,100000,120,04/2003,06/2003,30,30.0,1.0,37.0,706.0,N,R,SF,1,P,NY,109,0.0,FRM,0.0,N,201204,5.0,4077.86,107,N,Prepaid,700-740,<=15 Years,Prepaid,06,2003
550562303659,R,OTHER,5.45,145000,180,09/2003,11/2003,57,57.0,2.0,28.0,760.0,N,R,SF,1,P,OH,450,0.0,FRM,0.0,N,201301,5.45,70676.56,111,N,Prepaid,740-780,<=15 Years,Prepaid,11,2003
550679409088,R,OTHER,5.375,61000,180,09/2003,11/2003,33,33.0,2.0,33.0,777.0,N,R,SF,1,P,CO,800,0.0,FRM,0.0,N,201308,5.375,25458.44,118,N,Prepaid,740-780,<=15 Years,Prepaid,11,2003
550749191385,R,OTHER,5.5,163000,180,03/2003,05/2003,80,80.0,2.0,25.0,803.0,N,C,PU,1,P,CO,801,0.0,FRM,0.0,N,200502,5.5,163000.0,22,N,Prepaid,780+,<=15 Years,Prepaid,05,2003
550764598857,R,OTHER,5.5,122000,324,08/2003,10/2003,43,43.0,2.0,27.0,798.0,N,C,CO,1,P,PR,9,0.0,FRM,0.0,N,201310,5.5,96002.28,121,N,Prepaid,780+,<= 30 Years,Prepaid,10,2003
551448055946,R,OTHER,6.0,43000,240,09/2003,11/2003,68,68.0,2.0,35.0,717.0,N,C,SF,1,P,PR,6,0.0,FRM,0.0,N,201906,6.0,10774.81,188,N,Current,700-740,<= 30 Years,Current,11,2003
551506232735,R,OTHER,5.25,131000,180,08/2003,10/2003,23,23.0,2.0,25.0,775.0,N,C,SF,1,P,MA,27,0.0,FRM,0.0,N,200810,5.25,97996.65,61,N,Prepaid,740-780,<=15 Years,Prepaid,10,2003
551804247598,R,OTHER,5.0,111000,180,11/2002,01/2003,55,70.0,2.0,27.0,767.0,N,C,SF,1,P,MI,483,0.0,FRM,0.0,N,200803,5.0,80122.04,63,N,Prepaid,740-780,<=15 Years,Prepaid,01,2003
551853056418,R,OTHER,5.5,152000,360,09/2003,10/2003,60,60.0,1.0,46.0,797.0,N,P,SF,1,P,FL,339,0.0,FRM,0.0,N,201906,5.5,87119.24,189,N,Current,780+,<= 30 Years,Current,10,2003
551886771951,R,OTHER,5.375,70000,180,10/2003,12/2003,19,26.0,2.0,45.0,745.0,N,R,SF,1,P,MA,27,0.0,FRM,0.0,N,200807,5.375,475.32,56,N,Prepaid,740-780,<=15 Years,Prepaid,12,2003
552004567365,C,"CITIMORTGAGE, INC.",5.875,315000,360,04/2003,06/2003,79,79.0,1.0,29.0,771.0,N,R,CO,1,P,CA,940,0.0,FRM,0.0,N,200502,5.875,315000.0,21,N,Prepaid,740-780,<= 30 Years,Prepaid,06,2003
552071966219,R,OTHER,5.625,200000,360,07/2003,09/2003,60,60.0,2.0,43.0,724.0,N,C,SF,1,P,PR,9,0.0,FRM,0.0,N,200604,5.625,192883.69,32,N,Prepaid,700-740,<= 30 Years,Prepaid,09,2003
552179349392,R,OTHER,4.375,190000,120,08/2003,10/2003,49,49.0,2.0,26.0,771.0,N,C,SF,1,P,WA,982,0.0,FRM,0.0,N,201302,4.375,15407.89,113,N,Prepaid,740-780,<=15 Years,Prepaid,10,2003
552276670804,B,SUNTRUST MORTGAGE INC.,5.875,36000,180,09/2003,11/2003,69,69.0,2.0,11.0,564.0,N,C,SF,1,P,NC,286,0.0,FRM,0.0,N,201703,5.875,1911.05,161,N,Prepaid,0-620,<=15 Years,Prepaid,11,2003
552406168775,R,OTHER,5.125,76000,180,06/2003,09/2003,36,36.0,2.0,21.0,785.0,N,R,SF,1,P,PA,172,0.0,FRM,0.0,N,201208,5.125,12073.96,108,N,Prepaid,780+,<=15 Years,Prepaid,09,2003
553012077276,R,SUNTRUST MORTGAGE INC.,6.5,141000,360,10/2003,12/2003,97,97.0,1.0,53.0,663.0,N,P,SF,1,P,KY,422,35.0,FRM,1.0,N,201505,6.5,114918.94,138,N,Prepaid,660-700,<= 30 Years,Prepaid,12,2003
553179878008,R,OTHER,5.0,78000,120,08/2003,11/2003,39,39.0,2.0,38.0,782.0,N,C,SF,1,P,NH,31,0.0,FRM,0.0,N,201201,5.0,4564.31,99,N,Prepaid,780+,<=15 Years,Prepaid,11,2003
553198946461,R,OTHER,5.125,143000,180,03/2003,05/2003,42,42.0,1.0,36.0,641.0,N,C,SF,1,P,SC,295,0.0,FRM,0.0,N,201110,5.125,66508.35,102,N,Prepaid,620-660,<=15 Years,Prepaid,05,2003
554128402170,R,OTHER,5.125,306000,240,08/2003,10/2003,61,71.0,2.0,53.0,731.0,N,R,SF,1,P,CA,926,0.0,FRM,0.0,N,201010,5.125,231740.65,85,N,Prepaid,700-740,<= 30 Years,Prepaid,10,2003
554300136752,R,OTHER,5.5,88000,240,05/2003,07/2003,36,36.0,1.0,50.0,673.0,N,C,SF,1,P,CO,804,0.0,FRM,0.0,N,201906,5.5,26029.16,192,N,Current,660-700,<= 30 Years,Current,07,2003
554589090354,R,"JPMORGAN CHASE BANK, NA",5.0,303000,171,10/2003,12/2003,73,73.0,2.0,23.0,777.0,Y,P,SF,1,P,WA,992,0.0,FRM,0.0,N,200909,5.0,162641.6,70,N,Prepaid,740-780,<=15 Years,Prepaid,12,2003
554607576172,R,OTHER,4.925,222000,180,06/2003,08/2003,79,79.0,2.0,18.0,779.0,N,P,SF,1,P,OH,430,0.0,FRM,0.0,N,200910,4.925,113017.98,75,N,Prepaid,740-780,<=15 Years,Prepaid,08,2003
554622710131,R,SUNTRUST MORTGAGE INC.,5.625,131000,292,07/2003,09/2003,59,59.0,2.0,21.0,671.0,N,R,SF,1,P,FL,347,0.0,FRM,0.0,N,201906,5.625,63835.21,190,N,Current,660-700,<= 30 Years,Current,09,2003
